productCode,image,name,category,description,price
752917ZANRP2275,https://media.gucci.com/style/DarkGray_Center_0_0_2400x2400/1718123551/752917_ZANRP_2275_001_100_0000_Light.jpg,GG Supreme print silk shirt,WOMENS RTW,"Essential pieces in the Pre-Fall 2023 collection are embellished with signature Gucci motifs for the wardrobe. This relaxed shirt is presented in GG Supreme printed silk with a tonal piped trim, speaking volumes about stylish comfort.",2100.0
752764ZAM9M4910,https://media.gucci.com/style/DarkGray_Center_0_0_2400x2400/1716569312/752764_ZAM9M_4910_001_100_0000_Light.jpg,GG Supreme cotton shirt,WOMENS RTW,"Essential pieces in the Pre-Fall 2023 collection are embellished with signature Gucci motifs for the wardrobe. This relaxed shirt has been crafted from GG Supreme cotton, offering a contemporary twist on a classic wardrobe staple.",880.0
752597FACFW8920,https://media.gucci.com/style/DarkGray_Center_0_0_2400x2400/1681488941/752597_FACFW_8920_001_077_0000_Light.jpg,Ophidia GG small belt bag,MENS BAGS,"Gucci heritage meets contemporary design with the continuation of Ophidia. With its two archival details, the Web and the Double G hardware, the line takes on new shapes and dimensions in the Pre-Fall collection. This men's belt bag denotes the nuances of the line. The waist belt strap can be adjusted for versatile ways to wear.",1200.0
752597FADIC9759,https://media.gucci.com/style/DarkGray_Center_0_0_2400x2400/1710319515/752597_FADIC_9759_001_100_0000_Light.jpg,Ophidia GG small belt bag,MENS BAGS,"Reflecting the Creative Director's contemporary vision, the Ophidia lines come to life with a pop of fluorescent fuchsia. Combining the GG motif and Web stripe with a modern hue launches signature travel pieces into the metropolis, such as this small belt bag.",1200.0
752591FACFW8920,https://media.gucci.com/style/DarkGray_Center_0_0_2400x2400/1683218723/752591_FACFW_8920_001_095_0000_Light.jpg,Ophidia GG small crossbody bag,MENS BAGS,"Gucci heritage meets contemporary design with the continuation of Ophidia. With its two archival details, the Web and the Double G hardware, the line takes on new shapes and dimensions in the Pre-Fall collection. This men's small crossbody bag denotes the nuances of the line. An inside pocket and detachable shoulder strap completes the design.",1790.0
7525879C2ST8746,https://media.gucci.com/style/DarkGray_Center_0_0_2400x2400/1681513261/752587_9C2ST_8746_001_086_0000_Light.jpg,Gucci Savoy shoe case,TRAVEL,"Gucci heritage meets contemporary design with the continuation of Gucci Savoy. With its two archival details, the Web and the Double G hardware, the line takes on new shapes and dimensions in the Pre-Fall collection. As part of the latest collection, a pair of Gucci shoes can be carried within a case sporting the same level of craftsmanship and sophistication.",2100.0
752067J16008991,https://media.gucci.com/style/DarkGray_Center_0_0_2400x2400/1717484403/752067_J1600_8991_001_100_0000_Light.jpg,Double G keychain,MENS SMLG,"Refined and understated, this gold-toned metal keychain has an open construction featuring the Double G logo. This accessory is the perfect companion, from small leather pieces to luggage items.",370.0
752067J160N0788,https://media.gucci.com/style/DarkGray_Center_0_0_2400x2400/1680112864/752067_J160N_0788_001_100_0000_Light.jpg,Double G keychain,MENS SMLG,"Refined and understated, this palladium-toned metal keychain has an open construction featuring the Double G logo. This accessory is the perfect companion, from small leather pieces to luggage items.",370.0
752029KHNRN8642,https://media.gucci.com/style/DarkGray_Center_0_0_2400x2400/1683585973/752029_KHNRN_8642_001_052_0000_Light.jpg,Dionysus mini top handle bag,WOMENS SMLG,"Presented in a mini dimensions for Pre-Fall 2023, this Dionysus bag in beige and ebony GG Supreme canvas is defined by the tiger head spur closure, a beloved symbol of the House. A taupe suede trim enriches the design with contrasting textures.",1980.0
752002AACPL1081,https://media.gucci.com/style/DarkGray_Center_0_0_2400x2400/1709054137/752002_AACPL_1081_001_064_0000_Light.jpg,Gucci Horsebit 1955 mini bag,WOMENS SMLG,"Rooted in the House's origins in the world of sports and leisure, this year, the Gucci Horsebit 1955 spotlights a sparkling iteration of its double ring and bar. The crystal-set hardware creates new visual contrast with the leather material in fresh colors. Here, it decorates a mini bag in black leather.",3400.0
75200292TCG8563,https://media.gucci.com/style/DarkGray_Center_0_0_2400x2400/1697733103/752002_92TCG_8563_001_075_0000_Light.jpg,Gucci Horsebit 1955 mini bag,WOMENS SMLG,"Inspired by archival designs, the world of Gucci Horsebit 1955 unifies the original details first introduced over six decades ago with a modern spirit. Part of Gucci’s genetic code, the double ring and bar design has been established as one of the most distinctive elements among the House symbols borrowed from the equestrian world. This mini bag takes on a versatile feel with the addition of a removable card holder.",1700.0
751898I18V08605,https://media.gucci.com/style/DarkGray_Center_0_0_2400x2400/1699551952/751898_I18V0_8605_001_100_0000_Light.jpg,"G-Timeless watch, 38mm",WATCHES,"Part of the G-Timeless collection, this automatic watch is designed with a blue lapis stone dial, enriched with gold-toned indexes that take the form of the Gucci bee, a distinctive code of the House. Finished with a blue strap in alligator leather. The closure features a contrasting gold-toned Interlocking G detail.",2600.0
751893FAB7A8485,https://media.gucci.com/style/DarkGray_Center_0_0_2400x2400/1682780435/751893_FAB7A_8485_001_060_0000_Light.jpg,Dionysus mini top handle bag,HANDBAGS,"The Dionysus mini top handle bag is presented in black satin with GG crystals. The structured shape is complemented by the now recognizable textured tiger head closure, and comes with top handle and leather strap which provide multiple ways to wear the bag.",3980.0
7516000YA0G1000,https://media.gucci.com/style/DarkGray_Center_0_0_2400x2400/1681837239/751600_0YA0G_1000_001_100_0000_Light.jpg,Gucci buckle thin belt,WOMENS BELTS,"Classic designs are reinvented through the Gucci lens with standout details. Crafted from soft leather, this thin belt is embellished with the Gucci logo hardware in shiny gold tone.",780.0
7515560YA0G1000,https://media.gucci.com/style/DarkGray_Center_0_0_2400x2400/1681945224/751556_0YA0G_1000_001_100_0000_Light.jpg,Thin belt with Interlocking G buckle,WOMENS BELTS,"For Pre-Fall 2023, archival elements are reimagined in contemporary ways. Deepening this style's connection to the House's heritage, the black leather belt is completed with an Interlocking G buckle, adding a nod to the House Founder, Guccio Gucci.",440.0
7515530AAA08162,https://media.gucci.com/style/DarkGray_Center_0_0_2400x2400/1683738927/751553_0AAA0_8162_001_100_0000_Light.jpg,Thin belt with crystal Double G buckle,WOMENS BELTS,"Creative details and materials enrich women's accessories. Crafted from silver leather, this belt features a Double G buckle, enriched with crystals for a sparkling effect.",830.0
7515530YAUG9063,https://media.gucci.com/style/DarkGray_Center_0_0_2400x2400/1681513221/751553_0YAUG_9063_001_100_0000_Light.jpg,Thin belt with crystal Double G buckle,WOMENS BELTS,"Creative details and materials enrich women's accessories. Crafted from white leather, this belt features a Double G buckle, enriched with crystals for a sparkling effect.",830.0
7515530YAUG1081,https://media.gucci.com/style/DarkGray_Center_0_0_2400x2400/1681513219/751553_0YAUG_1081_001_100_0000_Light.jpg,Thin belt with crystal Double G buckle,WOMENS BELTS,"Creative details and materials enrich women's accessories. Crafted from black leather, this belt features a Double G buckle, enriched with crystals for a sparkling effect.",830.0
751526AACCE9053,https://media.gucci.com/style/DarkGray_Center_0_0_2400x2400/1687451596/751526_AACCE_9053_001_072_0051_Light.jpg,GG Marmont mini bag,WOMENS SMLG,"The Double G hardware brings the past into the House's present with the notion that a cherished wardrobe is enriched by items that can be worn season after season. This mini bag with a chain strap is crafted from the signature matelassé chevron leather in white, while the inside features a contrasting black leather card case that can be detached.",1980.0
751526AACCE1742,https://media.gucci.com/style/DarkGray_Center_0_0_2400x2400/1709144167/751526_AACCE_1742_001_070_0025_Light.jpg,GG Marmont mini bag,WOMENS SMLG,"This GG Marmont mini bag is crafted from a light grey matelassé chevron leather. The signature Double G hardware in antique gold-toned defines the accessory, while a detachable leather card case completes the style.",1980.0
751526AACCE1061,https://media.gucci.com/style/DarkGray_Center_0_0_2400x2400/1687451590/751526_AACCE_1061_001_070_0026_Light.jpg,GG Marmont mini bag,WOMENS SMLG,"The Double G hardware brings the past into the House's present with the notion that a cherished wardrobe is enriched by items that can be worn season after season. This mini bag with a chain strap is crafted from the signature matelassé chevron leather in black, while the inside features a contrasting white leather card case that can be detached.",1980.0
751526AADP61000,https://media.gucci.com/style/DarkGray_Center_0_0_2400x2400/1712253622/751526_AADP6_1000_001_066_0000_Light.jpg,GG Marmont mini bag,WOMENS SMLG,"The GG Marmont collection spotlights sophisticated leather in dark tones to welcome Pre-Fall. Crafted in quilted chevron patent leather, this super mini bag underlines its contemporary silhouette in black, complete with light gold toned hardware.",2490.0
751247ZANR79791,https://media.gucci.com/style/DarkGray_Center_0_0_2400x2400/1686067234/751247_ZANR7_9791_001_100_0000_Light.jpg,Interlocking G Horsebit print silk shirt,WOMENS RTW,Essential pieces in the Pre-Fall 2023 collection are embellished with signature Gucci motifs for the wardrobe. This silk shirt features Interlocking G Horsebit print in a fresh neutral shade.,1950.0
7507054GADU6566,https://media.gucci.com/style/DarkGray_Center_0_0_2400x2400/1680717636/750705_4GADU_6566_001_100_0000_Light.jpg,Round Interlocking G cotton socks,SOFT ACCESSORIES,"Archival details and refined fabrics characterize a selection of soft accessories that complete the runway's outfits. Presented in white cotton, this pair of socks is enriched with a red and green Round Interlocking G striped jacquard.",235.0
750633FAB4C5644,https://media.gucci.com/style/DarkGray_Center_0_0_2400x2400/1710437413/750633_FAB4C_5644_001_100_0000_Light.jpg,Women's Screener sneaker,WOMENS SHOES,"The logo continues to be a distinguishing feature of Gucci's collections and appears atop these Women's Screener sneakers. An homage to Founder Guccio Gucci originally created in the 1930s, the distinctive GG motif has been the inspiration for new explorations of expression for almost a century.",1130.0
750633FAB4S9058,https://media.gucci.com/style/DarkGray_Center_0_0_2400x2400/1680632123/750633_FAB4S_9058_001_100_0000_Light.jpg,Women's Screener sneaker,WOMENS SHOES,"The logo continues to be a distinguishing feature of Gucci's collections and appears atop these Women's Screener sneakers. An homage to Founder Guccio Gucci originally created in the 1930s, the distinctive GG motif has been the inspiration for new explorations of expression for almost a century.",1130.0
750608IECA08504,https://media.gucci.com/style/DarkGray_Center_0_0_2400x2400/1679915741/750608_IECA0_8504_001_100_0000_Light.jpg,"GUCCI 25H watch, 30mm",WATCHES,"Part of the Gucci 25H collection, this watch blends iconic House motifs with emblematic symbols. Here, the accessory is defined by a white leather strap, and a steel case enriched by a bezel set with diamonds.",4100.0
750604IEDA08740,https://media.gucci.com/style/DarkGray_Center_0_0_2400x2400/1679915736/750604_IEDA0_8740_001_100_0000_Light.jpg,"GUCCI 25H watch, 34mm",WATCHES,"The GUCCI 25H's streamlined silhouette was inspired by the sleek forms of contemporary architecture. This watch is designed with a thin multi-layer case and white leather strap, while the design is completed by a golden brass dial and an Interlocking G motif.",1850.0
750602IEDA09811,https://media.gucci.com/style/DarkGray_Center_0_0_2400x2400/1679915729/750602_IEDA0_9811_001_100_0000_Light.jpg,"GUCCI 25H watch, 34mm",WATCHES,"The GUCCI 25H's streamlined silhouette was inspired by the sleek forms of contemporary architecture. This watch is designed with a thin multi-layer case and red leather strap, while the design is completed by a golden brass dial and an Interlocking G motif.",1850.0
750462ICAA08512,https://media.gucci.com/style/DarkGray_Center_0_0_2400x2400/1679917519/750462_ICAA0_8512_001_100_0000_Light.jpg,"G-Timeless watch with bees, 38 mm",WATCHES,"Part of the G-Timeless collection, this automatic watch is designed with a green malachite stone dial, enriched with gold-toned indexes that take the form of the Gucci bee—a distinctive code of the House. Finished with a steel bracelet, enhanced with precious yellow gold.",7900.0
