productCode,image,category,price,name,description
72834796IWT8745,https://media.gucci.com/style/DarkGray_Center_0_0_2400x2400/1699551326/728347_96IWT_8745_001_085_0000_Light.jpg,TRAVEL,3550.0,حقيبة سفر أكبر حجماً مزوّدة بعجلات للحمل داخل الطائرة من Gucci Savoy,بوحي من الروح الصيفية والنوادي الشاطئية على الساحل الإيطالي، يُعتبر هذا المنتج جزءاً من مجموعة Gucci Lido.مزيج غني عن التعريف من العنصرين الأشهر لدى الدار، وهما شعار GG وشريط ويب. لا يزال عالم Gucci Savoy يتطوّر كجزء من مجموعة Gucci Cosmogonie، إذ يعيد ابتكار التصاميم الكلاسيكية بتركيبات لونية جديدة، والنتيجة قطع حديثة وأنيقة في آن واحد. تظهر حقيبة السفر هذه المزوّدة بعجلات بكانفاس GG Supreme الشهير باللونين البيج والأبنوس.
72809792TCF1000,https://media.gucci.com/style/DarkGray_Center_0_0_2400x2400/1674492389/728097_92TCF_1000_001_093_0000_Light.jpg,TRAVEL,3550.0,حقيبة سفر أكبر حجماً مزوّدة بعجلات للحمل داخل الطائرة بشعار GG,تأتي أحدث مجموعة من غوتشي لقطع السفر بكانفاس GG Supreme باللون الأسود الكلاسيكي، وهي مستوحاة من مفهوم السفر الفينتاج وتعيدنا إلى بداية غوتشيو غوتشي Guccio Gucci في فندق سافوي في لندن، كما تنقل القطع الإرثية المميّزة لتصبح إكسسوارات يومية عصرية. تكتمل حقيبة السفر المزوّدة بعجلات هذه مع رقعة شعار G المتشابك.
727581FABB52559,https://media.gucci.com/style/DarkGray_Center_0_0_2400x2400/1662568267/727581_FABB5_2559_001_100_0000_Light.jpg,WOMENS SHOES,950.0,حذاء لوفرز Horsebit 1953 للنساء,يُكرّم هذا اللوفرز كلّ من الماضي والحاضر، ويتم تقديمه بمزيج من الكانفاس بنقش GG كبير جداً والجلد باللون البني. تكتمل روعة الحذاء مع قطعة Horsebit المعدنية الشهيرة.
7275624HAVS1060,https://media.gucci.com/style/DarkGray_Center_0_0_2400x2400/1679596208/727562_4HAVS_1060_001_100_0000_Light.jpg,SOFT ACCESSORIES,510.0,قبعة بيسبول بنقش GG ضخم,بوحي من الروح الصيفية والنوادي الشاطئية على الساحل الإيطالي، يُعتبر هذا المنتج جزءاً من مجموعة Gucci Lido.تتلاعب هذه النسخة عن شعار GG بشكل مرح بالتدرجات اللونية الموحدة والقوام على قاعدة باللون الأسود. وفي هذا التصميم، يتم تقديم المونوغرام الأرشيفي على قاعدة باللون الأسود مع تقليم بلون موحد.
72684392TCG8563,https://media.gucci.com/style/DarkGray_Center_0_0_2400x2400/1691079418/726843_92TCG_8563_001_066_0000_Light.jpg,WOMENS SMLG,1300.0,حقيبة صغيرة جداً على شكل نصف قمر مزيّنة بنقش GG,بفضل تصميمها على شكل هلال من كانفاس GG Supreme، تعكس هذه الحقيبة الصغيرة جداً طابع ريترو مميّزاً. إذ تشكّل كل مجموعة من المجموعات رحلةً عبر العقود والحقبات المختلفة، فتجمع ما بين العناصر الفينتاج والرموز الأرشيفية أو التفاصيل العصرية لابتكار تصاميم جديدة غير محدودة بإطار الزمان أو المكان. يعكس الإكسسوار الصغير جداً هذا الشغف بالماضي.
726843FAA4G9897,https://media.gucci.com/style/DarkGray_Center_0_0_2400x2400/1670577304/726843_FAA4G_9897_001_066_0000_Light.jpg,WOMENS SMLG,1300.0,حقيبة صغيرة جداً على شكل نصف قمر مزيّنة بنقش GG,أعيد ابتكار تصميم ريترو الذي يمكن تمييزه على الفور من خلال رموز الدار. ظهرت كانفاس المونوغرام خلال ثلاثينيات القرن الماضي، واستمرت في الظهور خلال القرون التالية كتكريم لجذور الدار. يتم تقديم هذه الحقيبة على شكل نصف قمر بكانفاس GG Supreme باللونين البيج والأبيض مع تقليم من الجلد باللون الأسمر المبقّع. يستمر هذا الإكسسوار الصغير جداً بتكريم مؤسس الدار مع رقعة بيضوية لشعار G المتشابك.
72683392THG8563,https://media.gucci.com/style/DarkGray_Center_0_0_2400x2400/1673545533/726833_92THG_8563_001_095_0048_Light.jpg,MENS BAGS,1680.0,حقيبة مسنجر مزيّنة بشعار G المتشابك,تأتي أحدث مجموعة من غوتشي لقطع السفر بكانفاسGG Supreme باللونين البيج والأبنوس، وهي مستوحاة من مفهوم السفر الفينتاج وتعيدنا إلى بداية غوتشيو غوتشي Guccio Gucci في فندق سافوي في لندن، كما تنقل القطع الإرثية المميّزة لتصبح إكسسوارات يومية عصرية.
726274AAA9F1712,https://media.gucci.com/style/DarkGray_Center_0_0_2400x2400/1715013914/726274_AAA9F_1712_001_083_0000_Light.jpg,HANDBAGS,2490.0,حقيبة كتف متوسطة الحجم على شكل هلال,تمزج مجموعة ما قبل الخريف 2024 بين تأثيرات الأرشيف والوظائف العملية الجديدة. والنتيجة قِصّة عصرية تتخللها العناصر التقليدية ورموز الدار المُحبّبة جداً لدى الجميع. يتم تقديم حقيبة الكتف Aphrodite محددة القوام هذه بالجلد الناعم مع شعار G مزدوج رائع على امتداد الإغلاق.
726274AAA9F1000,https://media.gucci.com/style/DarkGray_Center_0_0_2400x2400/1664210795/726274_AAA9F_1000_001_083_0000_Light.jpg,HANDBAGS,2490.0,حقيبة كتف متوسطة الحجم على شكل هلال,تم تقديم مجموعة Gucci Cosmogonie أمام خلفية قصر كاستل دل مونتي التاريخي في إيطاليا. جمع عرض الأزياء عناصر جمالية من عصور ومناطق جغرافية بعيدة، وربط عناصر من الماضي مع الحاضر. ظهرت حقيبة الكتف الجديدة على شكل هلال على منصة عرض الأزياء واستُوحيَت من أرشيفات الدار، وهي مصنوعة من الجلد الناعم وتتميّز بشعار G المزدوج الذي يُعتبر رمزاً من رموز الدار تم تقديمه في الأصل خلال سبعينيات القرن الماضي.
726274AABE99022,https://media.gucci.com/style/DarkGray_Center_0_0_2400x2400/1681920948/726274_AABE9_9022_001_083_0000_Light.jpg,HANDBAGS,2490.0,حقيبة كتف متوسطة الحجم على شكل هلال,تم تقديم مجموعة Gucci Cosmogonie أمام خلفية قصر كاستل دل مونتي التاريخي في إيطاليا. جمع عرض الأزياء عناصر جمالية من عصور ومناطق جغرافية بعيدة، وربط عناصر من الماضي مع الحاضر. ظهرت حقيبة الكتف الجديدة على شكل هلال على منصة عرض الأزياء واستُوحيَت من أرشيفات الدار، وهي مصنوعة من الجلد الناعم وتتميّز بشعار G المزدوج الذي يُعتبر رمزاً من رموز الدار تم تقديمه في الأصل خلال سبعينيات القرن الماضي.
726226AABE11060,https://media.gucci.com/style/DarkGray_Center_0_0_2400x2400/1664210754/726226_AABE1_1060_001_066_0000_Light.jpg,HANDBAGS,3400.0,حقيبة الكتف الصغيرة Gucci Horsebit 1955,باستخدام الخطوط والأشكال نفسها التي تم تقديمها لأول مرة منذ أكثر من ستة عقود، توحّد حقيبة الكتف Gucci Horsebit 1955 التفاصيل الأصلية واللمسة العصرية. تشكّل حلية Horsebit جزءاً من رموز غوتشي العريقة وتعدّ من العناصر الأكثر تميّزاً بين رموز الدار المُستعارة من عالم الفروسية. تقترن القطعة المعدنية بالألوان المتناغمة التي تم تقديمها على حقيبة كتف صغيرة مع طية إغلاق بالجلد باللون الأسود، وتم إثراء الحقيبة بحزامَي كتف قابلَين للفصل أحدهما مصنوع بشريط ويب باللونين الأخصر والأحمر والآخر من الجلد.
725611Z8A6V1000,https://media.gucci.com/style/DarkGray_Center_0_0_2400x2400/1719864106/725611_Z8A6V_1000_001_100_0000_Light.jpg,WOMENS RTW,4500.0,جاكيت من كانفاس GG والجلد,تستمر إعادة تخيّل الملابس الكلاسيكية المخصصة للأنشطة الخارجية بأساليب مُبتكرة من خلال رموز الدار الشهيرة. وهنا يظهر الجاكيت باللون الأسود بكانفاس بنقش GG، وهو نسخة لا تبطل موضتها عن مونوغرام غوتشي، فيما يضفي تقليم الجلد لمسة عصرية على التصميم الأساسي.
725539JAAC69742,https://media.gucci.com/style/DarkGray_Center_0_0_2400x2400/1669816969/725539_JAAC6_9742_001_100_0000_Light.jpg,WOMENS SHOES,650.0,صندل مفتوح من الخلف للنساء مزيّن بشعار G المشترك,يُضفي المطاط الذي يرتبط ارتباطاً وثيقاً بالتسعينيات لمسة ريترو على المجموعات الأخيرة. يسلّط هذا الصندل المفتوح باللون البيج والأبنوس الضوء على المفهوم الجمالي من خلال تفصيل شعار G المتشابك المنقوش والنعل الضخم.
7253070YAUG9063,https://media.gucci.com/style/DarkGray_Center_0_0_2400x2400/1671233436/725307_0YAUG_9063_001_100_0000_Light.jpg,WOMENS BELTS,595.0,حزام مع حلية Horsebit من الكريستال,أعيد ابتكار حلية Horsebit كمشبك حزام يزيّن هذا التصميم من الجلد باللون الابيض، وذلك كإشارة لجذور الدار التاريخية. وكجزء من إرث غوتشي، تم ترسيخ التصميم كأحد العناصر الأكثر دلالة على الدار من بين رموز الدار المستوحاة من عالم الفروسية.
7253070YAUG1081,https://media.gucci.com/style/DarkGray_Center_0_0_2400x2400/1671233430/725307_0YAUG_1081_001_100_0000_Light.jpg,WOMENS BELTS,595.0,حزام مع حلية Horsebit من الكريستال,أعيد ابتكار حلية Horsebit كحلقة حزام يزيّن هذا التصميم من الجلد باللون الأسود، وذلك كإشارة لجذور الدار التاريخية. وكجزء من إرث غوتشي، تم ترسيخ التصميم كأحد العناصر الأكثر دلالة على الدار من بين رموز الدار المستوحاة من عالم الفروسية.
